ID,用户能力水平,年龄标签,性别,分配,录制参考文本,录制参考音频,录音要求,,,,,,,
56,中级,上班族,女,,On， yes， of course， the customers here， is almost， almost 完全乱了。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856231755218990/61bc6774-e3ef-4db0-bcc4-f80698bf5cea?lk3s=ec46513b&x-expires=2080655311&x-signature=iC2f1YxbftnJLgbxV%2BPjQQVQbBs%3D,,,,,,,,
56,中级,上班族,女,,Ill i'll for some place i'll found some place where the windy is slowly,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856237899579418/0f965566-d9cf-4c75-a294-ec92a4d30c39?lk3s=ec46513b&x-expires=2080655311&x-signature=uX5W7e%2B7IQ6RNR%2FbTOCSV4pOLt0%3D,I'll find some places; the wind is slow,,,,,,,
56,中级,上班族,女,,Often i'll find some place where the wind is slow,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856243910098982/9ca61df6-417f-49cf-b668-80fa0688ca3a?lk3s=ec46513b&x-expires=2080655311&x-signature=XAFnqaIUcOZFY4nOvNbQRzSqrG0%3D,some places,,,,,,,
56,中级,上班族,女,,No.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856243910066214/4a82f9ad-975b-4e3e-a05b-3a753acac711?lk3s=ec46513b&x-expires=2080655311&x-signature=vepFK2%2BT5Ik0btStjbWRvg8iV2k%3D,,,,,,,,
56,中级,上班族,女,,"Yes, I use Photoshop.",https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856242660687922/58c2942e-752e-4def-a511-b18bf3887f53?lk3s=ec46513b&x-expires=2080655311&x-signature=VILIePt5l%2FbF8DVi%2Boyi%2Bv5pBcw%3D,,,,,,,,
56,中级,上班族,女,,I usually will.,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856236540903475/2c4d1fdb-cea4-465a-804c-adc00b877f38?lk3s=ec46513b&x-expires=2080655311&x-signature=%2FRBsMtx9K%2BDsY5XXKr1kq63XiPI%3D,,,,,,,,
56,中级,上班族,女,,呃,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856248553144366/babe2f34-cc9d-4779-9767-7d2f0061b51b?lk3s=ec46513b&x-expires=2080655311&x-signature=k5DkUVQsk57hJy6GSa6jO2%2BFr9A%3D,,,,,,,,
56,中级,上班族,女,,I really adjust the balance in Photoshop.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856231755235374/7eb0c0bf-b19c-48e3-a6bf-d1b6494fdfb7?lk3s=ec46513b&x-expires=2080655311&x-signature=2Gr7PDbtPat%2FyA0glZpQFcCkIK4%3D,usually读的像really,,,,,,,
56,中级,上班族,女,,Yes.,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856249001803786/e4f05651-f87c-492b-8773-9d6c636035fc?lk3s=ec46513b&x-expires=2080655311&x-signature=77Vd3%2FQAHCryPeBsidaQLI5DjLI%3D,,,,,,,,
56,中级,上班族,女,,Yes.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856260561354761/3c513ae1-13bf-48ae-8345-fa263049d4dd?lk3s=ec46513b&x-expires=2080655311&x-signature=x2oaq7idScrag2mLKFqgT%2BbWBRY%3D,,,,,,,,
56,中级,上班族,女,,"Oh, no.",https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856249001820170/5ad8b133-4de7-4f0d-9296-c2a63f8486f4?lk3s=ec46513b&x-expires=2080655311&x-signature=XkdFi1do%2B8y1vrx1k9z%2Bpp2XDJA%3D,,,,,,,,
56,中级,上班族,女,,IM because of photo is belongs to the company.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856228215128110/cf506df3-ac0b-4d15-9350-d7fb07967c02?lk3s=ec46513b&x-expires=2080655311&x-signature=VKO4%2FW9Y1nHTKhrPnNjfRQFEprg%3D,because the photo,,,,,,,
56,中级,上班族,女,,Um no the company say the company said we can we can't use that,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856228215160878/497bd924-4744-479c-9cd8-c305a30cb2e0?lk3s=ec46513b&x-expires=2080655311&x-signature=qQkGpVhOlIy3Wzay%2FbitTAipjgc%3D,said that we,,,,,,,
57,初级,上班族,女,,,,,,,,,,,
57,初级,上班族,女,,Um i'm fine there um i want to check the address with you uh the warehouse i want to check uh i want to check the uh address uh warehouse address with you,,i want to check the warehouse address with you,,,,,,,
57,初级,上班族,女,,呃,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856070270124058/bd754d6f-e86e-4138-994d-20e07af6dc80?lk3s=ec46513b&x-expires=2080655271&x-signature=RZbPgyWB2q8VYh772F7YMM0e4ag%3D,,,,,,,,
57,初级,上班族,女,,Is located in.,,,,,,,,,
57,初级,上班族,女,,Is located in.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856083943391282/23ac8e88-dc9c-40d3-8a6d-70e2f92b74df?lk3s=ec46513b&x-expires=2080655271&x-signature=%2B7E4gdHyCTcLoOyOLapgWVxQU3Q%3D,,,,,,,,
57,初级,上班族,女,,Uh it's located in the uh yiu province uh yiu city,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856060669722633/c05584d3-e27b-41c2-9c53-3738a5798c9e?lk3s=ec46513b&x-expires=2080655271&x-signature=N3EfGXTa6Yyxa5LEPneEaEeouIA%3D,应用city,,,,,,,
57,初级,上班族,女,,Warehouse address.,,,,,,,,,
57,初级,上班族,女,,Warehouse address.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856083943473202/a39ddc7d-8a66-4d54-98ec-480a6ffaf32a?lk3s=ec46513b&x-expires=2080655271&x-signature=jIoYGm5wbTt8cpBQ6PcSdZsnFbQ%3D,address发音有误,,,,,,,
57,初级,上班族,女,,我想问一下，嗯。想说，嗯。我想问你几点结仓？用英文怎么表达？,,,,,,,,,
57,初级,上班族,女,,I like to ask what time the warehouse closes for storage.,,"应改为I‘d like
 疑问句加助动词 what time does the warehouse close ",,,,,,,
57,初级,上班族,女,,I like to ask what time the warehouse start to storage.,,"应改为I‘d like
疑问句加助动词 what time does the warehouse start to store。start to do sth",,,,,,,
57,初级,上班族,女,,I'd like to ask what time the warehouse start to store,,,,,,,,,
57,初级,上班族,女,,I like to ask what time the warehouse start to store.,,,,,,,,,
57,初级,上班族,女,,I'd like to ask what time the warehouse start to store,,,,,,,,,
57,初级,上班族,女,,Starts.,,,,,,,,,
57,初级,上班族,女,,"Hello, dear. I call you.",,I want to ask you,,,,,,,
57,初级,上班族,女,,就是我想问就是，嗯，怎么启动？第一句话我给外国客户打电话想咨询一下，就是截仓日期，我第一句话该怎么问候？,,,,,,,,,
57,初级,上班族,女,,"Hello, this is Luna from Hanker Bearing. I like to ask about the clothing date of the warehouse. Is it convenient to for you to tell me?",,"is it convenient to for you to tell me
I would like to
 the clothing date，closing",,,,,,,
57,初级,上班族,女,,It is convenient for you to tell me. Is it convenient for you to tell me?,,,,,,,,,
57,初级,上班族,女,,Could you please.,,,,,,,,,
57,初级,上班族,女,,Could you please tell me the clothing date of the warehouse?,,,,,,,,,
57,初级,上班族,女,,Thank you very much for telling me.,,,,,,,,,
57,初级,上班族,女,,我现在想再重复一下，这节仓和开仓这两句怎么说？如果是结仓的话，应该是， i like i i like i want to ask what the time？ what the。,,I'd like to ask about the closing time of the warehouse,,,,,,,
57,初级,上班族,女,,嗯结仓的话是嗯 i'd like i like to i like to ask 我想去问 i'd like to ask the close time of the warehouse kinds i like to ask the opening time for opening time for warehouse。我这句话说的对吗？,,closing time; of the warehouse,,,,,,,
57,初级,上班族,女,,"I like to asked the closing time of warehouse. I like, I like to ask the closing time for warehouse.",,,,,,,,,
57,初级,上班族,女,,I like to ask the close time for warehouse. I like to ask the opening time for warehouse.,,,,,,,,,
57,初级,上班族,女,,I like to ask the closing time for warehouse. I like ask to the.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856058953990195/2bec41e9-7c69-4785-acb8-6d31fadb580c?lk3s=ec46513b&x-expires=2080655272&x-signature=ZgDNRfAFVUv1IcQKjo6XwZdTmq4%3D,,,,,,,,
57,初级,上班族,女,,呃我重新说一遍呃 i'd like to ask the closing time for warehouse i like to ask the opening time for warehouse.,, i'd like to ask about the,,,,,,,
57,初级,上班族,女,,好啦，谢谢啊，结束吧，今天练到这，明天再找你。,,,,,,,,,
57,初级,上班族,女,,拜拜。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856083943440434/2591537c-9cba-4303-9bb4-7faa3eb4c98a?lk3s=ec46513b&x-expires=2080655271&x-signature=GT4ZQPRs6rXiqwwK62sfo%2BWXRmw%3D,,,,,,,,
58,初级,青少年,未知,,,,,,,,,,,
58,初级,青少年,未知,,豆包，我明天不是跟你说了要考试吗？所以说你能不能给我播放三年级下册的呀？我需要。就是呃，你跟我，你可不可以就是跟我读单词呀？你就三年级下册的，3D 的，然后英语的时候你可不可以给我复习一下 5656，56 的英语单词哪些重要呀？,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856648702689289/86420de5-26f4-49ac-9d14-2bdb37671b1f?lk3s=ec46513b&x-expires=2080655401&x-signature=oVKB8V0UXf1RiMX3ejMrEZRYClQ%3D,,,,,,,,
58,初级,青少年,未知,,我说，我说的是就是 U6， U6，还有 U5 我们会考，所以说你能不能给我复习一下？,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856653664616494/20bde28f-5506-49af-9b18-e5baf5bd7ebc?lk3s=ec46513b&x-expires=2080655401&x-signature=ED%2BO9WRvyR8Ew%2BFMs5HThCzPlio%3D,,,,,,,,
58,初级,青少年,未知,,鹦鹉，你给我说的是 U1，我说的是 U5 的 U6。,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856646328680458/3734ef43-69e0-4871-8ff2-e7fa0d9e148f?lk3s=ec46513b&x-expires=2080655401&x-signature=GK5ILUqCut6TVEnZUS9pPE%2BhnTU%3D,,,,,,,,
58,初级,青少年,未知,,我说的是下，我说的是下册， U5 U6。,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856655669559347/e9406ad4-505c-4baa-a63b-5330196edf49?lk3s=ec46513b&x-expires=2080655401&x-signature=Hb36UGHA%2BZj6E%2FT5cryrhIbbVmE%3D,,,,,,,,
58,初级,青少年,未知,,你可不可以给我弄正点，重重点的呀？然后要考试的，因为你给我说的这些我都会，我需要重点的。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856653995638793/57ecf64f-db70-4981-a8a8-5d9872762f0e?lk3s=ec46513b&x-expires=2080655401&x-signature=au4h%2BgXy3qCBCpv%2BOYs76n1vO%2Fg%3D,,,,,,,,
58,初级,青少年,未知,,我记得豆包，豆包，我记得这个是 UC 呀？我要的是 U5， U6。,,,,,,,,,
59,中级,上班族,男,,,,,,,,,,,
59,中级,上班族,男,,It's a good day and i want to talk about my job today about my working content today and today i test three functions which is insert communication function,,"tested
i test three functions which is insert communication function---先行词是functions， 定语从句谓语需要改成are；
insert只有动词和名词词性，用在此处不合适，如果要表达“嵌入式的”，应该改为inserted； function前面需要加冠词或者直接改成复数",,,,,,,
59,中级,上班族,男,,Two out of two function.,,,,,,,,,
59,中级,上班族,男,,不闹。,,,,,,,,,
59,中级,上班族,男,,Out of two 是二取二。,,,,,,,,,
59,中级,上班族,男,,So the function's name is two out of two function,,the name of the fuction is,,,,,,,
59,中级,上班族,男,,OK， 维护功能怎么说？,,,,,,,,,
59,中级,上班族,男,,Maintenance function. Maintenance function. Maintenance function.,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856074627940379/d60ec999-09e9-4046-ab60-7e43f552fde8?lk3s=ec46513b&x-expires=2080655270&x-signature=WTOLJEb%2B6h%2FQr26cT6SNKbfQodA%3D,,,,,,,,
59,中级,上班族,男,,不是这个功能，这个功能叫做维护功能，它一般就是用于，嗯，比如说故障了点一个故障灯。,,不会用英文表达,,,,,,,
59,中级,上班族,男,,In practice. What does the phrase mean in practice?,,,,,,,,,
59,中级,上班族,男,,In practice。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856049886085171/592aa274-27d8-4118-9177-d589c0082aad?lk3s=ec46513b&x-expires=2080655270&x-signature=eZ88XlgcXZ%2B9dTSF4zmgFzhRwLY%3D,,,,,,,,
59,中级,上班族,男,,In practice。我的发音对吗？,,,,,,,,,
59,中级,上班族,男,,"OK。i tested three function, which are two out of two function.",,"functions
 which are two out of two function---function前面缺少冠词",,,,,,,
59,中级,上班族,男,,No communication function and maintenance function.,,,,,,,,,
59,中级,上班族,男,,Internal communication function.,,,,,,,,,
59,中级,上班族,男,,Yes. And.,,,,,,,,,
59,中级,上班族,男,,解释用英语怎么说？,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856059905900553/342f8f98-df59-486d-9765-43d2b26b8bec?lk3s=ec46513b&x-expires=2080655270&x-signature=BWcybX%2FDNI6MpGd3m%2BBwYNBJ0Fc%3D,,,,,,,,
59,中级,上班族,男,,Let me explain the.,,,,,,,,,
59,中级,上班族,男,,Two out of two function.,,,,,,,,,
59,中级,上班族,男,,There is no special thing.,,,,,,,,,
59,中级,上班族,男,,A 2 out of two.,,,,,,,,,
59,中级,上班族,男,,I just want to explain how the 2 out of 2 function.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856052759298098/bc0fbcb9-1990-498b-8e89-f90b90a59085?lk3s=ec46513b&x-expires=2080655270&x-signature=jKnnhScgaDr38Cs19%2Flg7sj2phY%3D,,,,,,,,
59,中级,上班族,男,,Operate.,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856049886036019/91486071-e7cb-40f8-8016-4813edc3b7dc?lk3s=ec46513b&x-expires=2080655270&x-signature=aORu1WnjzDl8M7Blobp9pPQIuQ8%3D,operates,,,,,,,
59,中级,上班族,男,,No 啊，我我的意思是，我我来解释二取二是如何运行的。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856074627973147/b6f87d9d-43d4-4a64-b336-e809d5d09edc?lk3s=ec46513b&x-expires=2080655270&x-signature=NPJ%2BRoCVpDb2hO1lkr5ZzYLFkZo%3D,,,,,,,,
59,中级,上班族,男,,"OK, I will explain how the 2 out of 2 function works.",,,,,,,,,
59,中级,上班族,男,,So good sometimes. And can me.,,,,,,,,,
59,中级,上班族,男,,When the software is running.,,,,,,,,,
59,中级,上班族,男,,"The function will, the, when the software is running, the No. 1 CPU will send message to the No. 2 CPU. In the meantime, No. 2 CPU will also send the message to the CPU one, No. 1 CPU. So.",,"No.2 CPU -> CPU2
will send message---message缺少冠词
send the message---根据句号前面一句推断此处应该无需特指，message是用复数更合适",,,,,,,
59,中级,上班族,男,,咱们今天陪爸爸学习。,,,,,,,,,
59,中级,上班族,男,,Time information.,,,,,,,,,
59,中级,上班族,男,,And.,,,,,,,,,
59,中级,上班族,男,,"No, in this message, include time information.",,,,,,,,,
59,中级,上班族,男,,"This message includes time information, fault information, and input information.",,,,,,,,,
59,中级,上班族,男,,"Of course, this message is used to make sure the software worked properly.",https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647856040843247626/bbf3e3d4-25c5-43a0-a597-9af9eaf7413e?lk3s=ec46513b&x-expires=2080655270&x-signature=l9lpSfbBYHzMpQ1Rf%2FzZbK9aqcE%3D,make sure后面接的从句常用一般现在时表将来的情况 所以worked改成works,,,,,,,
59,中级,上班族,男,,This 2 out of 2 function means.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856071549222962/b0401d28-bbea-47d9-a1e7-e121523f3b9f?lk3s=ec46513b&x-expires=2080655270&x-signature=0mQuVHRsdfpLjXu5q8PhCSZIXeo%3D,"用户犹豫思考 模型推进
out发音错误，首字母发出来h的音",,,,,,,
59,中级,上班族,男,,Use cpu where message and check um， check the 对方 CPU 的 message。,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856060669444105/e549b8b2-96b7-412b-9633-623bf696b316?lk3s=ec46513b&x-expires=2080655270&x-signature=8lB%2F8xMIRO%2BarC7ZzoHrX2GNU9o%3D,"""对方""不会用英语表达 
中间有个词发音有误不知道是哪个单词
2 CPU---CPU需要用复数形式
their message---message需要使用复数形式",,,,,,,
59,中级,上班族,男,,Two peals will check each other's messages,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856058953711667/aece7fd9-eee7-49a1-ae36-b04693c1cd9f?lk3s=ec46513b&x-expires=2080655270&x-signature=2boSefOqbNXjAsl8Wbb7ZL5Eugk%3D,,,,,,,,
59,中级,上班族,男,,Soft the soft the software will go on and if the checking process if if the if one cpu find that um the other cpu's message is wrong and the software so the software will crashed,,"will crashed
one cpu find that--find需要使用单数第三人称形式
if one cpu find that the other cpu's message is wrong and the software so the software will crashed---从句中and后面的内容不完整，
主句中的so需要删掉，否则无法构成完整主从句",,,,,,,
59,中级,上班族,男,,有点东西。,,,,,,,,,
59,中级,上班族,男,,Um lets talk about the second function what i which i tested in this morning the second function's name called,,"name is called; in this morning
lets---应使用名词所有格形式let's
which i tested in this morning----i改成was更好一点",,,,,,,
59,中级,上班族,男,,Internal communication function.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647856060669427721/eeaf6c80-ca15-490e-9d90-8a2d9cf3f96f?lk3s=ec46513b&x-expires=2080655270&x-signature=KZKgb6AjPTcXGvVeuB3%2B0J%2B%2Fyt4%3D,communication中ni部分发音不准确,,,,,,,
59,中级,上班族,男,,This function.,,,,,,,,,
59,中级,上班族,男,,Is used to this 操， this function is used to， eh？this function is used to.this function is used to send the message to another from one cpu to another cpu.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647856071549255730/26cb8b97-0df8-4140-a176-5671c3320457?lk3s=ec46513b&x-expires=2080655270&x-signature=ukq25f49MA75z1w3xaIxnnHM9q4%3D,"用户表达比较卡壳；
send the messages;
one CPU to another CPU
used发音不准确，d的读音没有发出来
send the message to another from one cpu to another cpu---to another成分多余，需删掉",,,,,,,
59,中级,上班族,男,,This function works per 50 minute seconds.,,"用户可能想表达：works 50 times per minutes/seconds？
---per后面跟名词单数，记得修改
",,,,,,,
59,中级,上班族,男,,And it's a and it's a circular function,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647856060569092147/a99831a7-f982-400b-9637-cf8e555bbd14?lk3s=ec46513b&x-expires=2080655270&x-signature=0ZxZc3k12tMCQlgV0m666HmxHSQ%3D,,,,,,,,
59,中级,上班族,男,,The secular time is 50 minute seconds.,,50 minute seconds----时间单位混乱，用户可能想表达“毫秒”的概念，可改成 milliseconds,,,,,,,
59,中级,上班族,男,,And if if one cpu didn't if one cpu doesn't receive an another's message,,"one CPU didn’t dosen‘t；
receive other's messages/receive messages from another CPU
",,,,,,,
59,中级,上班族,男,,Ok ok if one cpu if one cpu doesn't receive message from another it will um over over uh let me think over over what over one hundred and fifty minutes it will crash,,"用户表达比较卡壳;
CPU1 doesn't receive messages from another CPU over one hundred and fifty minutes it will crash
----我理解用户想表达的意思是如果一个CPU没有从另一个CPU那里接收到信息，那么这个CPU会在150分钟后停止运行
这样的话，我觉得应该改成 If CPU 1 doesn't receive messages from another CPU, it will crash in 150 minutes/150 minutes later",,,,,,,
